frame,ID,X,Y,Class,Color,Position
20,6,970,164,Player,red,Defense
20,7,52,147,Player,red,Defense
20,8,557,66,Player,red,Defense
20,10,851,66,Player,red,Defense
20,11,22,156,Player,red,Defense
20,13,325,123,Player,red,Defense
20,15,175,123,Player,red,Defense
20,16,226,121,Player,red,Defense
20,63,1182,387,Player,red,Defense
20,69,287,122,Player,red,Defense
20,156,36,151,Player,red,Defense
21,1,854,205,Player,red,Defense
21,2,202,362,Player,red,Defense
21,3,680,495,Player,red,Defense
21,4,405,160,Player,red,Defense
21,5,1189,282,Player,red,Defense
21,6,970,164,Player,red,Defense
21,7,52,147,Player,red,Defense
21,8,558,65,Player,red,Defense
21,10,851,67,Player,red,Defense
21,11,22,156,Player,red,Defense
21,13,326,123,Player,red,Defense
21,15,175,123,Player,red,Defense
21,16,226,121,Player,red,Defense
21,63,1182,386,Player,red,Defense
21,156,37,151,Player,red,Defense
21,0,632,366,Ball,blue,Ball
22,1,851,206,Player,red,Defense
22,2,208,362,Player,red,Defense
22,3,682,491,Player,red,Defense
22,4,405,160,Player,red,Defense
22,5,1189,282,Player,red,Defense
22,6,970,164,Player,red,Defense
22,7,52,148,Player,red,Defense
22,8,558,65,Player,red,Defense
22,10,851,67,Player,red,Defense
22,11,22,156,Player,red,Defense
22,13,326,123,Player,red,Defense
22,15,175,123,Player,red,Defense
22,16,226,121,Player,red,Defense
22,63,1182,387,Player,red,Defense
22,156,37,152,Player,red,Defense
22,0,632,365,Ball,blue,Ball
23,1,848,205,Player,red,Defense
23,2,218,359,Player,red,Defense
23,3,685,490,Player,red,Defense
23,4,404,160,Player,red,Defense
23,5,1189,282,Player,red,Defense
23,6,970,164,Player,red,Defense
23,7,51,148,Player,red,Defense
23,8,558,65,Player,red,Defense
23,10,851,67,Player,red,Defense
23,11,22,156,Player,red,Defense
23,13,326,123,Player,red,Defense
23,15,175,123,Player,red,Defense
23,16,226,121,Player,red,Defense
23,63,1182,387,Player,red,Defense
23,156,37,152,Player,red,Defense
23,0,632,364,Ball,blue,Ball
24,1,846,205,Player,red,Defense
24,2,227,360,Player,red,Defense
24,3,690,488,Player,red,Defense
24,4,404,160,Player,red,Defense
24,5,1189,282,Player,red,Defense
24,6,970,164,Player,red,Defense
24,7,52,148,Player,red,Defense
24,8,558,65,Player,red,Defense
24,10,851,67,Player,red,Defense
24,11,22,156,Player,red,Defense
24,13,326,123,Player,red,Defense
24,15,176,123,Player,red,Defense
24,16,226,121,Player,red,Defense
24,63,1182,387,Player,red,Defense
24,156,36,152,Player,red,Defense
24,0,633,364,Ball,blue,Ball
24,158,1214,128,Player,red,Defense
25,1,845,205,Player,red,Defense
25,2,240,359,Player,red,Defense
25,3,694,488,Player,red,Defense
25,4,404,160,Player,red,Defense
25,5,1189,282,Player,red,Defense
25,6,970,164,Player,red,Defense
25,7,51,149,Player,red,Defense
25,8,558,65,Player,red,Defense
25,10,851,67,Player,red,Defense
25,11,22,156,Player,red,Defense
25,13,326,123,Player,red,Defense
25,15,176,123,Player,red,Defense
25,16,226,121,Player,red,Defense
25,63,1182,387,Player,red,Defense
25,156,36,152,Player,red,Defense
25,0,633,364,Ball,blue,Ball
25,158,1214,128,Player,red,Defense
26,1,842,205,Player,red,Defense
26,2,256,358,Player,red,Defense
26,3,697,488,Player,red,Defense
26,4,404,160,Player,red,Defense
26,5,1189,282,Player,red,Defense
26,6,970,164,Player,red,Defense
26,7,51,149,Player,red,Defense
26,8,558,65,Player,red,Defense
26,10,851,67,Player,red,Defense
26,11,21,156,Player,red,Defense
26,13,326,123,Player,red,Defense
26,15,176,123,Player,red,Defense
26,16,226,121,Player,red,Defense
26,63,1182,387,Player,red,Defense
26,156,36,152,Player,red,Defense
26,0,633,365,Ball,blue,Ball
26,158,1214,128,Player,red,Defense
27,1,838,205,Player,red,Defense
27,2,266,358,Player,red,Defense
27,3,700,487,Player,red,Defense
27,4,404,160,Player,red,Defense
27,5,1189,282,Player,red,Defense
27,6,970,164,Player,red,Defense
27,7,51,149,Player,red,Defense
27,8,558,65,Player,red,Defense
27,10,851,67,Player,red,Defense
27,11,21,156,Player,red,Defense
27,13,326,123,Player,red,Defense
27,14,1134,116,Player,red,Defense
27,15,176,123,Player,red,Defense
27,16,226,121,Player,red,Defense
27,63,1182,387,Player,red,Defense
27,156,36,152,Player,red,Defense
