frame,ID,X,Y,Class,Color,Position,X_court,Y_court
10,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
10,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
10,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
10,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
10,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
11,1,975,592,Player,red,Defense,10.061492813904348,24.39823648685946
11,2,522,587,Player,red,Defense,4.348037212801304,23.60942850623708
11,3,766,291,Player,red,Defense,8.520772603990613,10.12720269266492
11,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
11,5,568,220,Player,red,Defense,4.382663917184403,2.8444018269576556
11,6,1087,220,Player,red,Defense,15.586312122437826,6.24679664489065
11,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
11,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
11,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
11,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
11,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
11,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
12,1,976,591,Player,red,Defense,10.078513089444407,24.370669795023044
12,2,522,588,Player,red,Defense,4.349659431403232,23.64100575516335
12,3,767,290,Player,red,Defense,8.545336933948597,10.05963312698907
12,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
12,5,568,221,Player,red,Defense,4.385505268165598,2.946954819515781
12,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
12,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
12,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
12,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
12,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
12,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
12,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
13,1,978,589,Player,red,Defense,10.112660078465668,24.315364020373572
13,2,521,588,Player,red,Defense,4.3362978928437474,23.63951100920682
13,3,768,291,Player,red,Defense,8.559326454212231,10.13668345649089
13,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
13,5,568,222,Player,red,Defense,4.388334123839494,3.049056818456802
13,6,1087,220,Player,red,Defense,15.586312122437826,6.24679664489065
13,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
13,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
13,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
13,10,78,194,Player,red,Defense,-9.854017458831903,-4.657068539699603
13,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
13,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
13,0,790,367,Ball,blue,Ball,8.577234355511603,15.02223253403955
14,1,982,587,Player,red,Defense,10.170913149477553,24.262514897986257
14,2,521,588,Player,red,Defense,4.3362978928437474,23.63951100920682
14,3,770,293,Player,red,Defense,8.587136338919464,10.289852452976806
14,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
14,5,568,222,Player,red,Defense,4.388334123839494,3.049056818456802
14,6,1086,219,Player,red,Defense,15.58658992689197,6.155296357607602
14,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
14,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
14,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
14,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
14,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
14,12,170,255,Player,red,Defense,-5.205292586502476,3.539579936832303
14,0,815,396,Ball,blue,Ball,8.849138806510854,16.62650243691096
15,1,996,585,Player,red,Defense,10.349186092410823,24.222975935634135
15,2,522,586,Player,red,Defense,4.3464110092014545,23.577773687449923
15,3,773,305,Player,red,Defense,8.580783116053672,11.14370593738652
15,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
15,5,567,222,Player,red,Defense,4.364361642774809,3.0418215684710477
15,6,1086,219,Player,red,Defense,15.58658992689197,6.155296357607602
15,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
15,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
15,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
15,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
15,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
15,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
15,0,850,400,Ball,blue,Ball,9.383214384154385,16.926581784667402
16,1,1002,583,Player,red,Defense,10.431985380892574,24.172535240544867
16,2,522,585,Player,red,Defense,4.344780805901842,23.546041012623558
16,3,774,312,Player,red,Defense,8.563306846164343,11.621414050278782
16,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
16,5,566,226,Player,red,Defense,4.351993860855002,3.4388435018053114
16,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
16,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
16,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
16,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
16,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
16,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
16,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
16,0,867,398,Ball,blue,Ball,9.661927962148525,16.877100862426126
17,1,1003,582,Player,red,Defense,10.44951844570824,24.144530240375982
17,2,522,585,Player,red,Defense,4.344780805901842,23.546041012623558
17,3,776,315,Player,red,Defense,8.584911959174661,11.829146731862888
17,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
17,5,566,227,Player,red,Defense,4.354866094407141,3.538809074013041
17,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
17,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
17,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
17,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
17,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
17,11,168,361,Player,red,Defense,-3.165348264911173,12.305781560246176
17,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
17,0,867,398,Ball,blue,Ball,9.661927962148525,16.877100862426126
18,1,1007,582,Player,red,Defense,10.497442417340046,24.149975193906634
18,2,522,584,Player,red,Defense,4.34314658812821,23.514230194170175
18,3,776,315,Player,red,Defense,8.584911959174661,11.829146731862888
18,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
18,5,564,229,Player,red,Defense,4.31331223732059,3.723480343189031
18,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
18,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
18,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
18,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
18,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
18,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
18,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
18,0,884,397,Ball,blue,Ball,9.934434414388056,16.8767848880423
19,1,1012,583,Player,red,Defense,10.55160656076804,24.186091133731118
19,2,522,584,Player,red,Defense,4.34314658812821,23.514230194170175
19,3,776,315,Player,red,Defense,8.584911959174661,11.829146731862888
19,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
19,5,564,231,Player,red,Defense,4.319176562219973,3.9205438861631374
19,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
19,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
19,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
19,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
19,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
19,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
19,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
20,1,1016,583,Player,red,Defense,10.599376807201208,24.191504626214662
20,2,524,583,Player,red,Defense,4.368388185397651,23.48538706166789
20,3,776,314,Player,red,Defense,8.590043018614725,11.762997805705375
20,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
20,5,563,232,Player,red,Defense,4.298598529367576,4.0115633298280216
20,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
20,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
20,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
20,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
20,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
20,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
20,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
20,0,920,398,Ball,blue,Ball,10.486943918896452,17.028242062646303
21,1,1019,583,Player,red,Defense,10.635175215671387,24.195561427877752
21,2,526,581,Player,red,Defense,4.392100481967214,23.424463549448678
21,3,776,315,Player,red,Defense,8.584911959174661,11.829146731862888
21,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
21,5,563,232,Player,red,Defense,4.298598529367576,4.0115633298280216
21,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
21,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
21,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
21,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
21,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
21,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
21,12,170,255,Player,red,Defense,-5.205292586502476,3.539579936832303
21,0,960,403,Ball,blue,Ball,11.06070945861655,17.37947322714316
22,1,1020,584,Player,red,Defense,10.641332398040062,24.22612207876928
22,2,528,580,Player,red,Defense,4.417471519974607,23.395439089787857
22,3,775,315,Player,red,Defense,8.56648389480532,11.824913194310417
22,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
22,5,564,233,Player,red,Defense,4.324990483024456,4.115913660512151
22,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
22,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
22,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
22,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
22,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
22,11,168,360,Player,red,Defense,-3.181341273508015,12.238685433285927
22,12,170,255,Player,red,Defense,-5.205292586502476,3.539579936832303
22,0,979,409,Ball,blue,Ball,11.297897183752758,17.711997930335652
23,1,1021,584,Player,red,Defense,10.653243689982506,24.227468427118595
23,2,528,580,Player,red,Defense,4.417471519974607,23.395439089787857
23,3,775,315,Player,red,Defense,8.56648389480532,11.824913194310417
23,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
23,5,564,233,Player,red,Defense,4.324990483024456,4.115913660512151
23,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
23,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
23,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
23,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
23,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
23,11,167,360,Player,red,Defense,-3.202447822147066,12.234402901946877
23,12,170,255,Player,red,Defense,-5.205292586502476,3.539579936832303
23,0,979,409,Ball,blue,Ball,11.297897183752758,17.711997930335652
24,1,1023,583,Player,red,Defense,10.682867441926309,24.20096607884005
24,2,530,580,Player,red,Defense,4.444412127256251,23.398515830621488
24,3,774,314,Player,red,Defense,8.553117233819602,11.754490876156552
24,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
24,5,564,237,Player,red,Defense,4.336469689548228,4.501658507006466
24,6,1087,219,Player,red,Defense,15.605984941019505,6.1612046263883995
24,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
24,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
24,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
24,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
24,11,167,360,Player,red,Defense,-3.202447822147066,12.234402901946877
24,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
25,1,1026,583,Player,red,Defense,10.718607406942466,24.205016257485205
25,2,531,580,Player,red,Defense,4.457877410025205,23.40005362763172
25,3,772,314,Player,red,Defense,8.516165276408262,11.745977916983621
25,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
25,5,564,240,Player,red,Defense,4.344951516597059,4.786680042786662
25,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
25,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
25,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
25,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
25,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
25,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
25,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
25,0,1021,418,Ball,blue,Ball,11.840738919874426,18.23085191342827
26,1,1030,583,Player,red,Defense,10.766221804001447,24.21041208856905
26,2,530,580,Player,red,Defense,4.444412127256251,23.398515830621488
26,3,769,314,Player,red,Defense,8.460688205733394,11.73319715864837
26,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
26,5,564,242,Player,red,Defense,4.35054646917972,4.974691654971846
26,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
26,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
26,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
26,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
26,10,78,194,Player,red,Defense,-9.854017458831903,-4.657068539699603
26,11,167,360,Player,red,Defense,-3.202447822147066,12.234402901946877
26,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
26,0,1044,424,Ball,blue,Ball,12.119544892754702,18.55366900127751
27,1,1038,580,Player,red,Defense,10.879418966867878,24.133423106509948
27,2,530,580,Player,red,Defense,4.444412127256251,23.398515830621488
27,3,760,312,Player,red,Defense,8.30319831998024,11.561152613427696
27,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
27,5,565,245,Player,red,Defense,4.381685048765156,5.2601809343253025
27,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
27,7,843,152,Player,red,Defense,11.438319062140247,-2.6212091246434883
27,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
27,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
27,10,78,194,Player,red,Defense,-9.854017458831903,-4.657068539699603
27,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
27,12,170,255,Player,red,Defense,-5.205292586502476,3.539579936832303
27,0,1086,446,Ball,blue,Ball,12.507188227268088,19.58112607717553
28,1,1042,577,Player,red,Defense,10.945443803298781,24.050544125031113
28,2,529,581,Player,red,Defense,4.432475957949539,23.429062727133996
28,3,753,314,Player,red,Defense,8.163810983750095,11.664802847570783
28,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
28,5,565,246,Player,red,Defense,4.38438178080023,5.352391546672657
28,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
28,7,843,153,Player,red,Defense,11.424371652731779,-2.495425495355041
28,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
28,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
28,10,77,194,Player,red,Defense,-9.886690113094852,-4.667837187729791
28,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
28,12,170,255,Player,red,Defense,-5.205292586502476,3.539579936832303
28,0,1052,419,Ball,blue,Ball,12.281186052802797,18.35338049464745
29,1,1042,576,Player,red,Defense,10.951601203966902,24.020966786370785
29,2,528,581,Player,red,Defense,4.4190208073837525,23.427530048528254
29,3,751,314,Player,red,Defense,8.126582525680554,11.656226188421464
29,4,1120,350,Player,red,Defense,14.07238242263711,15.185694077200722
29,5,566,247,Player,red,Defense,4.409795390770825,5.450575106365977
29,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
29,7,843,153,Player,red,Defense,11.424371652731779,-2.495425495355041
29,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
29,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
29,10,77,194,Player,red,Defense,-9.886690113094852,-4.667837187729791
29,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
29,12,170,255,Player,red,Defense,-5.205292586502476,3.539579936832303
29,0,1052,420,Ball,blue,Ball,12.27176378680574,18.3976155322888
30,1,1044,576,Player,red,Defense,10.975509149573332,24.023725510682322
30,2,528,581,Player,red,Defense,4.4190208073837525,23.427530048528254
30,3,746,312,Player,red,Defense,8.04178867654804,11.500589736266168
30,4,1119,350,Player,red,Defense,14.056827926670922,15.182450830952298
30,5,564,247,Player,red,Defense,4.364329606216627,5.437857298825469
30,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
30,7,842,153,Player,red,Defense,11.399711762297086,-2.5047331082127835
30,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
30,9,1208,197,Player,red,Defense,18.441316973790894,4.965870034699246
30,10,77,194,Player,red,Defense,-9.886690113094852,-4.667837187729791
30,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
30,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
30,0,1004,390,Ball,blue,Ball,11.840978664722538,16.87744208692846
31,1,1046,570,Player,red,Defense,11.036973882080902,23.847681643319568
31,2,527,580,Player,red,Defense,4.403996192965394,23.393900145679346
31,3,743,314,Player,red,Defense,7.977403458956225,11.62185844734774
31,4,1119,350,Player,red,Defense,14.056827926670922,15.182450830952298
31,5,564,246,Player,red,Defense,4.361596028265755,5.34599871915311
31,6,1085,220,Player,red,Defense,15.547583382255315,6.235035255878072
31,7,842,153,Player,red,Defense,11.399711762297086,-2.5047331082127835
31,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
31,9,1208,197,Player,red,Defense,18.441316973790894,4.965870034699246
31,10,77,195,Player,red,Defense,-9.84557625571292,-4.525011761651251
31,11,167,360,Player,red,Defense,-3.202447822147066,12.234402901946877
31,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
32,1,1044,569,Player,red,Defense,11.019203566522375,23.81480640017263
32,2,526,580,Player,red,Defense,4.390517515378537,23.39236081891951
32,3,739,321,Player,red,Defense,7.875307617017374,12.067772221730166
32,4,1119,350,Player,red,Defense,14.056827926670922,15.182450830952298
32,5,562,246,Player,red,Defense,4.315995783307783,5.333205000779125
32,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
32,7,842,153,Player,red,Defense,11.399711762297086,-2.5047331082127835
32,8,421,147,Player,red,Defense,-0.26515871176388317,-7.795953187027558
32,9,1208,197,Player,red,Defense,18.441316973790894,4.965870034699246
32,10,77,195,Player,red,Defense,-9.84557625571292,-4.525011761651251
32,11,167,360,Player,red,Defense,-3.202447822147066,12.234402901946877
32,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
32,0,930,342,Ball,blue,Ball,11.096431297321212,14.094647890327431
33,1,1048,569,Player,red,Defense,11.067358622018567,23.820464194335607
33,2,524,579,Player,red,Defense,4.36192941957299,23.35708695282439
33,3,734,328,Player,red,Defense,7.757258729243054,12.499447160311457
33,4,1118,350,Player,red,Defense,14.041268529759924,15.179206562814713
33,5,562,249,Player,red,Defense,4.324450158291026,5.6078302360842125
33,6,1086,220,Player,red,Defense,15.566951608014232,6.240917121297927
33,7,842,152,Player,red,Defense,11.413602765804418,-2.6305699757960412
33,8,421,147,Player,red,Defense,-0.26515871176388317,-7.795953187027558
33,9,1208,197,Player,red,Defense,18.441316973790894,4.965870034699246
33,10,77,195,Player,red,Defense,-9.84557625571292,-4.525011761651251
33,11,168,361,Player,red,Defense,-3.165348264911173,12.305781560246176
33,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
34,1,1052,570,Player,red,Defense,11.109074929733737,23.856131071314348
34,2,524,579,Player,red,Defense,4.36192941957299,23.35708695282439
34,3,730,329,Player,red,Defense,7.68057194782747,12.54705891736123
34,4,1118,350,Player,red,Defense,14.041268529759924,15.179206562814713
34,5,561,253,Player,red,Defense,4.313078798775307,5.962537503228637
34,6,1086,219,Player,red,Defense,15.58658992689197,6.155296357607602
34,7,842,152,Player,red,Defense,11.413602765804418,-2.6305699757960412
34,8,420,147,Player,red,Defense,-0.2963109384352293,-7.807956004582615
34,9,1208,197,Player,red,Defense,18.441316973790894,4.965870034699246
34,10,76,195,Player,red,Defense,-9.878168988030826,-4.535719719504231
34,11,168,361,Player,red,Defense,-3.165348264911173,12.305781560246176
34,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
35,1,1054,570,Player,red,Defense,11.13308591786944,23.858944887783608
35,2,523,579,Player,red,Defense,4.3484237717244305,23.35554056007928
35,3,728,330,Player,red,Defense,7.640586204366118,12.602623224920828
