frame,ID,X,Y,Class,Color,Position
38,22,78,194,Player,red,Defense
39,1,474,421,Player,red,Defense
39,2,893,314,Player,red,Defense
39,3,750,566,Player,red,Defense
39,4,442,210,Player,red,Defense
39,5,422,159,Player,red,Defense
39,6,848,159,Player,red,Defense
39,7,312,151,Player,red,Defense
39,8,960,155,Player,red,Defense
39,9,138,340,Player,red,Defense
39,10,1170,356,Player,red,Defense
39,0,1104,119,Ball,blue,Ball
39,13,1148,229,Player,red,Defense
39,14,148,223,Player,red,Defense
39,21,84,257,Player,red,Defense
39,22,78,194,Player,red,Defense
40,1,476,422,Player,red,Defense
40,2,898,315,Player,red,Defense
40,3,738,565,Player,red,Defense
40,4,445,211,Player,red,Defense
40,5,422,159,Player,red,Defense
40,6,849,159,Player,red,Defense
40,7,312,151,Player,red,Defense
40,8,960,155,Player,red,Defense
40,9,138,340,Player,red,Defense
40,10,1170,356,Player,red,Defense
40,0,1104,119,Ball,blue,Ball
40,13,1148,229,Player,red,Defense
40,14,148,223,Player,red,Defense
40,21,84,257,Player,red,Defense
40,22,78,194,Player,red,Defense
41,1,477,422,Player,red,Defense
41,2,903,316,Player,red,Defense
41,3,733,565,Player,red,Defense
41,4,446,211,Player,red,Defense
41,5,422,158,Player,red,Defense
41,6,850,159,Player,red,Defense
41,7,312,151,Player,red,Defense
41,8,960,155,Player,red,Defense
41,9,138,340,Player,red,Defense
41,10,1170,356,Player,red,Defense
41,0,1104,119,Ball,blue,Ball
41,13,1148,229,Player,red,Defense
41,14,147,223,Player,red,Defense
41,21,84,257,Player,red,Defense
41,22,78,194,Player,red,Defense
42,1,476,423,Player,red,Defense
42,2,908,316,Player,red,Defense
42,3,708,557,Player,red,Defense
42,4,448,212,Player,red,Defense
42,5,422,158,Player,red,Defense
42,6,850,159,Player,red,Defense
42,7,312,151,Player,red,Defense
42,8,960,155,Player,red,Defense
42,9,138,340,Player,red,Defense
42,10,1170,356,Player,red,Defense
42,0,1104,119,Ball,blue,Ball
42,13,1148,229,Player,red,Defense
42,14,147,222,Player,red,Defense
42,21,84,257,Player,red,Defense
42,22,78,194,Player,red,Defense
43,1,478,422,Player,red,Defense
43,3,703,556,Player,red,Defense
43,4,449,212,Player,red,Defense
43,5,422,158,Player,red,Defense
43,6,850,159,Player,red,Defense
43,7,312,151,Player,red,Defense
43,8,960,155,Player,red,Defense
