frame,ID,X,Y,Class,Color,Position
43,4,403,160,Player,red,Defense
43,5,611,346,Player,red,Defense
43,6,868,161,Player,red,Defense
43,7,1096,374,Player,red,Defense
43,11,1078,251,Player,red,Defense
43,15,129,197,Player,red,Defense
43,34,1062,331,Player,red,Defense
43,48,38,71,Player,red,Defense
44,1,558,433,Player,red,Defense
44,2,1002,596,Player,red,Defense
44,3,726,266,Player,red,Defense
44,4,403,160,Player,red,Defense
44,5,609,344,Player,red,Defense
44,6,868,161,Player,red,Defense
44,7,1096,375,Player,red,Defense
44,11,1077,251,Player,red,Defense
44,15,128,196,Player,red,Defense
44,34,1062,332,Player,red,Defense
44,48,38,71,Player,red,Defense
45,1,560,434,Player,red,Defense
45,2,995,594,Player,red,Defense
45,3,727,266,Player,red,Defense
45,4,402,159,Player,red,Defense
45,5,606,342,Player,red,Defense
45,6,868,160,Player,red,Defense
45,7,1096,375,Player,red,Defense
45,11,1077,251,Player,red,Defense
45,15,128,196,Player,red,Defense
45,34,1062,332,Player,red,Defense
45,48,38,71,Player,red,Defense
46,1,561,434,Player,red,Defense
46,2,990,594,Player,red,Defense
46,3,728,265,Player,red,Defense
46,4,402,159,Player,red,Defense
46,5,600,341,Player,red,Defense
46,6,868,160,Player,red,Defense
46,7,1097,375,Player,red,Defense
46,11,1078,251,Player,red,Defense
46,15,128,195,Player,red,Defense
46,20,19,245,Player,red,Defense
46,34,1064,332,Player,red,Defense
46,48,38,71,Player,red,Defense
47,1,564,434,Player,red,Defense
47,2,986,596,Player,red,Defense
47,3,730,265,Player,red,Defense
47,4,402,159,Player,red,Defense
47,5,595,340,Player,red,Defense
47,6,868,160,Player,red,Defense
47,7,1097,375,Player,red,Defense
47,11,1078,250,Player,red,Defense
47,15,127,194,Player,red,Defense
47,20,19,245,Player,red,Defense
47,34,1062,331,Player,red,Defense
47,48,38,71,Player,red,Defense
48,1,568,433,Player,red,Defense
48,2,980,596,Player,red,Defense
48,3,732,267,Player,red,Defense
48,4,402,159,Player,red,Defense
48,5,592,341,Player,red,Defense
48,6,868,160,Player,red,Defense
48,7,1098,375,Player,red,Defense
48,11,1078,250,Player,red,Defense
48,15,127,194,Player,red,Defense
48,20,19,246,Player,red,Defense
48,34,1062,331,Player,red,Defense
49,1,568,432,Player,red,Defense
49,2,970,596,Player,red,Defense
49,3,730,269,Player,red,Defense
49,4,402,159,Player,red,Defense
49,5,590,342,Player,red,Defense
49,6,868,159,Player,red,Defense
49,7,1098,375,Player,red,Defense
49,11,1080,250,Player,red,Defense
49,15,127,194,Player,red,Defense
49,34,1063,331,Player,red,Defense
50,1,569,432,Player,red,Defense
50,2,961,594,Player,red,Defense
50,3,732,270,Player,red,Defense
50,4,402,159,Player,red,Defense
50,5,582,341,Player,red,Defense
50,6,869,159,Player,red,Defense
50,7,1098,375,Player,red,Defense
50,11,1080,249,Player,red,Defense
50,15,127,194,Player,red,Defense
50,34,1064,331,Player,red,Defense
51,1,570,428,Player,red,Defense
51,2,954,592,Player,red,Defense
51,3,738,272,Player,red,Defense
51,4,402,159,Player,red,Defense
51,5,576,338,Player,red,Defense
51,6,869,159,Player,red,Defense
51,7,1098,375,Player,red,Defense
51,15,127,194,Player,red,Defense
51,20,18,246,Player,red,Defense
51,34,1064,331,Player,red,Defense
52,1,571,423,Player,red,Defense
52,2,946,594,Player,red,Defense
52,3,744,277,Player,red,Defense
52,4,402,158,Player,red,Defense
52,5,572,336,Player,red,Defense
52,6,869,159,Player,red,Defense
52,7,1098,374,Player,red,Defense
52,15,127,193,Player,red,Defense
52,20,18,245,Player,red,Defense
52,34,1064,331,Player,red,Defense
53,1,573,419,Player,red,Defense
53,2,940,598,Player,red,Defense
53,3,746,282,Player,red,Defense
53,4,402,158,Player,red,Defense
53,5,570,335,Player,red,Defense
53,6,869,159,Player,red,Defense
53,7,1098,374,Player,red,Defense
53,15,126,193,Player,red,Defense
53,20,18,245,Player,red,Defense
53,34,1064,331,Player,red,Defense
54,1,574,418,Player,red,Defense
54,2,937,603,Player,red,Defense
54,3,748,282,Player,red,Defense
54,4,402,158,Player,red,Defense
54,5,569,334,Player,red,Defense
54,6,869,159,Player,red,Defense
54,7,1098,374,Player,red,Defense
54,15,126,191,Player,red,Defense
54,20,18,245,Player,red,Defense
54,34,1064,331,Player,red,Defense
55,1,574,418,Player,red,Defense
55,2,935,608,Player,red,Defense
55,3,752,283,Player,red,Defense
55,4,402,158,Player,red,Defense
55,5,568,333,Player,red,Defense
55,6,869,159,Player,red,Defense
55,7,1098,374,Player,red,Defense
55,15,126,189,Player,red,Defense
55,34,1064,331,Player,red,Defense
56,1,574,417,Player,red,Defense
56,2,934,612,Player,red,Defense
56,3,752,283,Player,red,Defense
56,4,402,157,Player,red,Defense
56,5,566,332,Player,red,Defense
56,6,870,158,Player,red,Defense
56,7,1098,374,Player,red,Defense
56,15,124,168,Player,red,Defense
56,34,1064,331,Player,red,Defense
57,1,574,416,Player,red,Defense
57,2,932,614,Player,red,Defense
57,3,751,283,Player,red,Defense
57,4,402,158,Player,red,Defense
57,5,564,331,Player,red,Defense
57,6,870,158,Player,red,Defense
57,7,1098,374,Player,red,Defense
57,15,122,157,Player,red,Defense
57,34,1064,331,Player,red,Defense
58,1,575,415,Player,red,Defense
58,2,929,614,Player,red,Defense
58,3,751,281,Player,red,Defense
58,4,401,158,Player,red,Defense
58,5,564,329,Player,red,Defense
58,6,870,158,Player,red,Defense
58,7,1097,373,Player,red,Defense
58,15,121,155,Player,red,Defense
58,34,1064,330,Player,red,Defense
59,1,578,415,Player,red,Defense
59,2,928,614,Player,red,Defense
59,3,748,282,Player,red,Defense
59,4,401,158,Player,red,Defense
59,5,563,328,Player,red,Defense
59,6,870,158,Player,red,Defense
59,7,1098,373,Player,red,Defense
59,15,120,153,Player,red,Defense
59,34,1064,331,Player,red,Defense
59,0,779,254,Ball,blue,Ball
60,1,579,414,Player,red,Defense
60,2,926,612,Player,red,Defense
60,3,747,284,Player,red,Defense
60,4,401,158,Player,red,Defense
60,5,562,328,Player,red,Defense
60,6,870,158,Player,red,Defense
60,7,1096,373,Player,red,Defense
60,15,120,154,Player,red,Defense
60,34,1064,331,Player,red,Defense
60,0,790,262,Ball,blue,Ball
61,1,578,414,Player,red,Defense
61,2,926,606,Player,red,Defense
61,3,747,286,Player,red,Defense
61,4,401,158,Player,red,Defense
61,5,562,327,Player,red,Defense
61,6,870,157,Player,red,Defense
61,7,1095,374,Player,red,Defense
61,15,120,154,Player,red,Defense
61,34,1065,331,Player,red,Defense
61,0,802,270,Ball,blue,Ball
62,1,578,414,Player,red,Defense
62,2,927,601,Player,red,Defense
62,3,748,286,Player,red,Defense
62,4,400,159,Player,red,Defense
62,5,560,327,Player,red,Defense
62,6,871,157,Player,red,Defense
62,7,1095,374,Player,red,Defense
62,15,120,153,Player,red,Defense
62,34,1065,331,Player,red,Defense
62,0,810,279,Ball,blue,Ball
63,1,579,414,Player,red,Defense
63,2,927,599,Player,red,Defense
63,3,750,288,Player,red,Defense
63,4,400,159,Player,red,Defense
63,5,560,326,Player,red,Defense
63,6,871,157,Player,red,Defense
63,7,1095,374,Player,red,Defense
63,15,120,153,Player,red,Defense
63,34,1066,331,Player,red,Defense
64,1,580,415,Player,red,Defense
64,2,928,599,Player,red,Defense
64,3,752,288,Player,red,Defense
64,4,400,159,Player,red,Defense
64,5,562,326,Player,red,Defense
64,6,871,157,Player,red,Defense
64,7,1096,374,Player,red,Defense
64,15,119,152,Player,red,Defense
64,34,1066,331,Player,red,Defense
65,1,580,415,Player,red,Defense
65,2,931,599,Player,red,Defense
65,3,753,288,Player,red,Defense
65,4,400,159,Player,red,Defense
65,5,563,326,Player,red,Defense
65,6,871,157,Player,red,Defense
65,7,1096,374,Player,red,Defense
65,15,118,151,Player,red,Defense
65,34,1066,331,Player,red,Defense
66,1,580,415,Player,red,Defense
66,2,934,602,Player,red,Defense
66,3,754,288,Player,red,Defense
66,4,400,158,Player,red,Defense
66,5,564,326,Player,red,Defense
66,6,871,157,Player,red,Defense
66,7,1096,374,Player,red,Defense
66,15,118,151,Player,red,Defense
66,34,1066,332,Player,red,Defense
67,1,580,415,Player,red,Defense
67,2,934,603,Player,red,Defense
67,3,756,288,Player,red,Defense
67,4,400,158,Player,red,Defense
67,5,564,324,Player,red,Defense
67,6,871,157,Player,red,Defense
67,7,1098,374,Player,red,Defense
67,15,118,151,Player,red,Defense
67,34,1066,331,Player,red,Defense
68,1,580,415,Player,red,Defense
68,2,936,606,Player,red,Defense
68,3,757,290,Player,red,Defense
68,4,400,158,Player,red,Defense
68,5,564,323,Player,red,Defense
68,6,871,157,Player,red,Defense
68,7,1098,374,Player,red,Defense
68,15,118,151,Player,red,Defense
68,34,1066,330,Player,red,Defense
68,0,887,365,Ball,blue,Ball
69,1,580,415,Player,red,Defense
69,2,938,608,Player,red,Defense
69,3,758,291,Player,red,Defense
69,4,400,158,Player,red,Defense
69,5,564,323,Player,red,Defense
69,6,872,157,Player,red,Defense
69,7,1098,374,Player,red,Defense
69,15,118,151,Player,red,Defense
69,34,1066,330,Player,red,Defense
69,0,900,383,Ball,blue,Ball
70,1,581,415,Player,red,Defense
70,2,942,608,Player,red,Defense
70,3,758,293,Player,red,Defense
70,4,400,158,Player,red,Defense
70,5,564,323,Player,red,Defense
70,6,872,157,Player,red,Defense
70,7,1100,374,Player,red,Defense
70,15,118,151,Player,red,Defense
70,22,1216,399,Player,red,Defense
70,34,1066,330,Player,red,Defense
70,0,912,403,Ball,blue,Ball
71,1,583,415,Player,red,Defense
71,2,946,608,Player,red,Defense
71,3,760,293,Player,red,Defense
71,4,399,158,Player,red,Defense
71,5,566,322,Player,red,Defense
71,6,872,157,Player,red,Defense
71,7,1100,374,Player,red,Defense
71,15,118,151,Player,red,Defense
71,22,1216,399,Player,red,Defense
71,34,1066,329,Player,red,Defense
71,0,926,426,Ball,blue,Ball
72,1,586,415,Player,red,Defense
72,2,952,609,Player,red,Defense
72,3,761,293,Player,red,Defense
72,4,398,158,Player,red,Defense
72,5,568,322,Player,red,Defense
72,6,872,157,Player,red,Defense
72,7,1100,374,Player,red,Defense
72,15,118,152,Player,red,Defense
72,22,1214,397,Player,red,Defense
72,34,1066,329,Player,red,Defense
72,0,940,446,Ball,blue,Ball
73,1,589,416,Player,red,Defense
73,2,962,609,Player,red,Defense
73,3,764,293,Player,red,Defense
73,4,398,158,Player,red,Defense
73,5,573,320,Player,red,Defense
73,6,872,157,Player,red,Defense
73,7,1100,374,Player,red,Defense
73,15,118,153,Player,red,Defense
73,22,1212,395,Player,red,Defense
73,34,1066,329,Player,red,Defense
73,0,956,471,Ball,blue,Ball
74,1,592,415,Player,red,Defense
74,2,970,609,Player,red,Defense
74,3,767,295,Player,red,Defense
74,4,398,158,Player,red,Defense
74,5,578,319,Player,red,Defense
74,6,872,157,Player,red,Defense
74,7,1100,374,Player,red,Defense
74,15,118,155,Player,red,Defense
74,22,1211,393,Player,red,Defense
74,34,1067,330,Player,red,Defense
74,0,1034,558,Ball,blue,Ball
75,1,594,416,Player,red,Defense
75,2,979,609,Player,red,Defense
75,3,770,295,Player,red,Defense
75,4,398,157,Player,red,Defense
75,5,582,317,Player,red,Defense
75,6,872,157,Player,red,Defense
75,7,1102,374,Player,red,Defense
75,15,119,177,Player,red,Defense
75,22,1209,391,Player,red,Defense
75,34,1067,330,Player,red,Defense
75,0,1044,565,Ball,blue,Ball
76,1,596,417,Player,red,Defense
76,2,984,612,Player,red,Defense
76,3,772,295,Player,red,Defense
76,4,398,157,Player,red,Defense
76,5,584,317,Player,red,Defense
76,6,872,156,Player,red,Defense
76,7,1102,374,Player,red,Defense
76,15,120,184,Player,red,Defense
76,22,1208,389,Player,red,Defense
76,34,1067,330,Player,red,Defense
77,1,596,419,Player,red,Defense
77,2,992,615,Player,red,Defense
77,3,772,295,Player,red,Defense
77,4,398,156,Player,red,Defense
77,5,588,317,Player,red,Defense
77,6,872,156,Player,red,Defense
77,7,1102,374,Player,red,Defense
77,15,120,188,Player,red,Defense
77,34,1067,330,Player,red,Defense
78,1,598,422,Player,red,Defense
78,2,1000,618,Player,red,Defense
78,3,774,296,Player,red,Defense
78,4,398,156,Player,red,Defense
78,5,592,317,Player,red,Defense
78,6,872,156,Player,red,Defense
78,7,1102,374,Player,red,Defense
