frame,ID,X,Y,Class,Color,Position
25,7,456,62,Player,red,Defense
25,8,528,61,Player,red,Defense
25,10,50,140,Player,red,Defense
25,11,1108,363,Player,red,Defense
25,12,982,116,Player,red,Defense
25,14,190,117,Player,red,Defense
25,0,1252,382,Ball,blue,Ball
25,63,217,115,Player,red,Defense
25,70,1106,718,Player,red,Defense
25,115,28,146,Player,red,Defense
25,124,1005,115,Player,red,Defense
26,1,734,608,Player,red,Defense
26,2,110,341,Player,red,Defense
26,3,723,210,Player,red,Defense
26,4,368,152,Player,red,Defense
26,5,912,153,Player,red,Defense
26,6,1118,262,Player,red,Defense
26,7,456,62,Player,red,Defense
26,8,528,61,Player,red,Defense
26,10,50,140,Player,red,Defense
26,11,1108,363,Player,red,Defense
26,12,982,116,Player,red,Defense
26,14,190,117,Player,red,Defense
26,0,1252,382,Ball,blue,Ball
26,63,217,115,Player,red,Defense
26,70,1106,718,Player,red,Defense
26,115,28,146,Player,red,Defense
26,124,1005,115,Player,red,Defense
27,1,712,607,Player,red,Defense
27,2,110,341,Player,red,Defense
27,3,720,212,Player,red,Defense
27,4,368,152,Player,red,Defense
27,5,912,153,Player,red,Defense
27,6,1118,263,Player,red,Defense
27,7,456,62,Player,red,Defense
27,8,528,61,Player,red,Defense
27,10,50,140,Player,red,Defense
27,11,1108,363,Player,red,Defense
27,12,982,116,Player,red,Defense
27,14,190,117,Player,red,Defense
27,0,1252,382,Ball,blue,Ball
27,63,217,115,Player,red,Defense
27,70,1104,718,Player,red,Defense
27,98,1273,718,Player,red,Defense
27,115,28,146,Player,red,Defense
27,124,1005,115,Player,red,Defense
28,1,688,607,Player,red,Defense
28,2,110,341,Player,red,Defense
28,3,717,215,Player,red,Defense
28,4,368,152,Player,red,Defense
28,5,912,153,Player,red,Defense
28,6,1118,263,Player,red,Defense
28,7,456,62,Player,red,Defense
28,8,528,61,Player,red,Defense
28,10,50,140,Player,red,Defense
28,11,1108,364,Player,red,Defense
28,12,982,116,Player,red,Defense
28,14,190,117,Player,red,Defense
28,0,1252,382,Ball,blue,Ball
28,63,217,115,Player,red,Defense
28,70,1104,718,Player,red,Defense
28,98,1273,718,Player,red,Defense
28,124,1005,115,Player,red,Defense
29,1,672,607,Player,red,Defense
29,2,109,341,Player,red,Defense
29,3,714,217,Player,red,Defense
29,4,368,152,Player,red,Defense
29,5,912,153,Player,red,Defense
29,6,1118,262,Player,red,Defense
29,7,456,62,Player,red,Defense
29,8,528,61,Player,red,Defense
29,10,50,140,Player,red,Defense
29,11,1108,364,Player,red,Defense
29,12,982,116,Player,red,Defense
29,14,190,117,Player,red,Defense
29,0,1252,382,Ball,blue,Ball
29,63,217,115,Player,red,Defense
29,70,1104,718,Player,red,Defense
29,98,1273,718,Player,red,Defense
29,124,1006,115,Player,red,Defense
30,1,660,606,Player,red,Defense
30,2,108,341,Player,red,Defense
30,3,716,217,Player,red,Defense
30,4,368,152,Player,red,Defense
30,5,912,153,Player,red,Defense
30,6,1118,262,Player,red,Defense
30,7,456,62,Player,red,Defense
30,8,528,61,Player,red,Defense
30,10,50,140,Player,red,Defense
30,11,1108,363,Player,red,Defense
30,12,982,116,Player,red,Defense
30,14,190,117,Player,red,Defense
30,0,1252,382,Ball,blue,Ball
30,63,217,115,Player,red,Defense
30,70,1104,718,Player,red,Defense
30,98,1273,718,Player,red,Defense
30,124,1006,115,Player,red,Defense
30,133,1267,59,Player,red,Defense
31,1,640,603,Player,red,Defense
31,2,108,341,Player,red,Defense
31,3,717,217,Player,red,Defense
31,4,368,152,Player,red,Defense
31,5,913,153,Player,red,Defense
31,6,1118,262,Player,red,Defense
31,7,456,63,Player,red,Defense
31,8,528,61,Player,red,Defense
31,10,50,140,Player,red,Defense
31,11,1108,364,Player,red,Defense
31,12,982,116,Player,red,Defense
31,14,190,117,Player,red,Defense
31,0,1253,382,Ball,blue,Ball
31,63,217,115,Player,red,Defense
31,70,1104,718,Player,red,Defense
31,98,1272,718,Player,red,Defense
31,124,1006,115,Player,red,Defense
31,133,1267,58,Player,red,Defense
32,1,618,598,Player,red,Defense
32,2,108,341,Player,red,Defense
32,3,716,217,Player,red,Defense
32,4,368,152,Player,red,Defense
32,5,913,153,Player,red,Defense
32,6,1118,262,Player,red,Defense
32,7,456,63,Player,red,Defense
32,8,528,61,Player,red,Defense
32,10,50,140,Player,red,Defense
32,11,1108,363,Player,red,Defense
32,12,982,116,Player,red,Defense
32,14,190,117,Player,red,Defense
32,0,1254,382,Ball,blue,Ball
32,63,217,115,Player,red,Defense
32,70,1104,718,Player,red,Defense
32,98,1272,718,Player,red,Defense
32,124,1006,115,Player,red,Defense
32,133,1267,59,Player,red,Defense
33,1,600,597,Player,red,Defense
33,2,108,341,Player,red,Defense
33,3,715,218,Player,red,Defense
33,4,369,152,Player,red,Defense
33,5,913,153,Player,red,Defense
33,6,1118,262,Player,red,Defense
33,7,456,63,Player,red,Defense
33,8,528,61,Player,red,Defense
33,10,51,140,Player,red,Defense
33,11,1108,363,Player,red,Defense
33,12,982,116,Player,red,Defense
33,14,190,117,Player,red,Defense
33,0,1254,382,Ball,blue,Ball
33,63,217,115,Player,red,Defense
33,70,1104,718,Player,red,Defense
33,124,1006,115,Player,red,Defense
33,133,1267,59,Player,red,Defense
34,1,581,598,Player,red,Defense
34,2,108,341,Player,red,Defense
34,3,714,219,Player,red,Defense
34,4,369,152,Player,red,Defense
34,5,913,153,Player,red,Defense
34,6,1118,262,Player,red,Defense
34,7,456,63,Player,red,Defense
34,8,528,61,Player,red,Defense
34,10,51,140,Player,red,Defense
34,11,1108,363,Player,red,Defense
34,12,982,116,Player,red,Defense
34,14,191,117,Player,red,Defense
34,0,1254,382,Ball,blue,Ball
34,63,217,115,Player,red,Defense
34,70,1104,718,Player,red,Defense
34,124,1006,115,Player,red,Defense
34,133,1267,59,Player,red,Defense
35,1,558,597,Player,red,Defense
35,2,109,341,Player,red,Defense
35,3,714,220,Player,red,Defense
35,4,369,152,Player,red,Defense
35,5,913,153,Player,red,Defense
35,6,1118,262,Player,red,Defense
35,7,456,63,Player,red,Defense
35,8,528,61,Player,red,Defense
35,10,51,140,Player,red,Defense
35,11,1108,363,Player,red,Defense
35,12,983,116,Player,red,Defense
35,14,191,117,Player,red,Defense
35,0,1254,382,Ball,blue,Ball
35,63,217,115,Player,red,Defense
35,70,1104,718,Player,red,Defense
35,133,1267,59,Player,red,Defense
36,1,538,599,Player,red,Defense
36,2,109,341,Player,red,Defense
36,3,712,223,Player,red,Defense
36,4,369,152,Player,red,Defense
36,5,913,153,Player,red,Defense
36,6,1118,262,Player,red,Defense
36,7,456,63,Player,red,Defense
36,8,528,61,Player,red,Defense
36,10,51,140,Player,red,Defense
36,11,1108,363,Player,red,Defense
36,12,983,116,Player,red,Defense
36,14,191,117,Player,red,Defense
36,0,1254,382,Ball,blue,Ball
36,63,217,115,Player,red,Defense
36,70,1104,718,Player,red,Defense
36,133,1267,58,Player,red,Defense
37,1,518,600,Player,red,Defense
37,2,109,341,Player,red,Defense
37,3,712,225,Player,red,Defense
37,4,369,152,Player,red,Defense
37,5,913,153,Player,red,Defense
37,6,1118,263,Player,red,Defense
37,7,457,63,Player,red,Defense
37,8,528,61,Player,red,Defense
37,10,51,140,Player,red,Defense
37,11,1108,363,Player,red,Defense
37,12,983,116,Player,red,Defense
37,14,191,117,Player,red,Defense
37,0,1254,382,Ball,blue,Ball
37,63,217,115,Player,red,Defense
37,70,1104,718,Player,red,Defense
37,133,1267,58,Player,red,Defense
38,1,497,602,Player,red,Defense
38,2,109,341,Player,red,Defense
38,3,710,225,Player,red,Defense
38,4,370,151,Player,red,Defense
38,5,913,153,Player,red,Defense
38,6,1118,263,Player,red,Defense
38,7,456,63,Player,red,Defense
38,8,528,61,Player,red,Defense
38,10,51,140,Player,red,Defense
38,11,1108,363,Player,red,Defense
38,12,983,117,Player,red,Defense
38,0,1254,382,Ball,blue,Ball
38,70,1104,718,Player,red,Defense
39,1,480,602,Player,red,Defense
39,2,109,341,Player,red,Defense
39,3,710,225,Player,red,Defense
39,4,370,151,Player,red,Defense
39,5,914,153,Player,red,Defense
39,6,1118,263,Player,red,Defense
39,7,457,63,Player,red,Defense
39,8,529,61,Player,red,Defense
39,10,52,141,Player,red,Defense
39,11,1108,363,Player,red,Defense
39,12,983,117,Player,red,Defense
39,0,1254,382,Ball,blue,Ball
39,70,1104,718,Player,red,Defense
40,1,465,604,Player,red,Defense
40,2,109,341,Player,red,Defense
40,3,708,225,Player,red,Defense
40,4,370,151,Player,red,Defense
40,5,914,153,Player,red,Defense
40,6,1118,263,Player,red,Defense
40,7,458,63,Player,red,Defense
40,8,529,61,Player,red,Defense
40,10,52,140,Player,red,Defense
40,11,1108,363,Player,red,Defense
40,12,984,117,Player,red,Defense
40,0,1254,382,Ball,blue,Ball
40,70,1104,718,Player,red,Defense
41,1,452,606,Player,red,Defense
41,2,109,341,Player,red,Defense
41,3,708,225,Player,red,Defense
41,4,370,151,Player,red,Defense
41,5,914,152,Player,red,Defense
41,6,1118,263,Player,red,Defense
41,7,458,62,Player,red,Defense
41,8,530,61,Player,red,Defense
41,10,52,140,Player,red,Defense
41,11,1108,363,Player,red,Defense
41,12,984,117,Player,red,Defense
41,0,1254,382,Ball,blue,Ball
41,70,1104,718,Player,red,Defense
42,1,441,605,Player,red,Defense
42,2,109,341,Player,red,Defense
42,3,708,225,Player,red,Defense
42,4,370,151,Player,red,Defense
42,5,914,153,Player,red,Defense
42,6,1118,264,Player,red,Defense
42,7,458,62,Player,red,Defense
42,8,530,61,Player,red,Defense
42,10,52,140,Player,red,Defense
42,11,1108,363,Player,red,Defense
42,12,984,117,Player,red,Defense
42,0,1256,382,Ball,blue,Ball
42,70,1104,718,Player,red,Defense
42,115,24,144,Player,red,Defense
43,1,430,604,Player,red,Defense
43,2,109,341,Player,red,Defense
43,3,707,225,Player,red,Defense
43,4,370,151,Player,red,Defense
43,5,914,153,Player,red,Defense
43,6,1118,264,Player,red,Defense
43,7,459,62,Player,red,Defense
43,8,530,62,Player,red,Defense
43,10,52,140,Player,red,Defense
43,11,1108,363,Player,red,Defense
43,12,984,117,Player,red,Defense
43,0,1256,382,Ball,blue,Ball
43,70,1104,718,Player,red,Defense
43,115,24,144,Player,red,Defense
44,1,416,604,Player,red,Defense
44,2,109,341,Player,red,Defense
44,3,708,225,Player,red,Defense
44,4,370,151,Player,red,Defense
44,5,914,153,Player,red,Defense
44,6,1118,263,Player,red,Defense
44,7,460,62,Player,red,Defense
44,8,530,62,Player,red,Defense
44,10,52,140,Player,red,Defense
44,11,1108,363,Player,red,Defense
44,12,984,117,Player,red,Defense
44,0,1256,382,Ball,blue,Ball
44,70,1104,718,Player,red,Defense
44,115,24,144,Player,red,Defense
45,1,402,605,Player,red,Defense
45,2,109,341,Player,red,Defense
45,3,710,225,Player,red,Defense
45,4,370,151,Player,red,Defense
45,5,914,153,Player,red,Defense
45,6,1118,263,Player,red,Defense
45,7,460,62,Player,red,Defense
45,8,530,61,Player,red,Defense
45,10,52,140,Player,red,Defense
45,11,1108,363,Player,red,Defense
45,12,984,117,Player,red,Defense
45,0,1256,382,Ball,blue,Ball
45,70,1104,718,Player,red,Defense
45,115,24,144,Player,red,Defense
46,1,392,604,Player,red,Defense
46,2,109,341,Player,red,Defense
46,3,710,225,Player,red,Defense
46,4,370,151,Player,red,Defense
46,5,914,153,Player,red,Defense
46,6,1119,265,Player,red,Defense
46,7,459,62,Player,red,Defense
46,8,530,61,Player,red,Defense
46,10,52,140,Player,red,Defense
46,11,1108,363,Player,red,Defense
46,12,984,117,Player,red,Defense
46,0,1256,382,Ball,blue,Ball
46,70,1105,718,Player,red,Defense
46,115,24,144,Player,red,Defense
47,1,384,603,Player,red,Defense
47,2,109,341,Player,red,Defense
47,3,710,224,Player,red,Defense
47,4,370,151,Player,red,Defense
47,5,914,152,Player,red,Defense
47,6,1118,264,Player,red,Defense
47,7,459,62,Player,red,Defense
47,8,530,61,Player,red,Defense
47,10,52,140,Player,red,Defense
47,11,1108,363,Player,red,Defense
47,12,984,117,Player,red,Defense
47,70,1105,718,Player,red,Defense
47,115,24,144,Player,red,Defense
47,0,318,510,Ball,blue,Ball
48,1,378,602,Player,red,Defense
48,2,109,341,Player,red,Defense
48,3,710,224,Player,red,Defense
48,4,370,151,Player,red,Defense
48,5,914,152,Player,red,Defense
48,6,1120,266,Player,red,Defense
48,7,459,62,Player,red,Defense
48,8,530,61,Player,red,Defense
48,10,53,140,Player,red,Defense
48,11,1108,363,Player,red,Defense
48,12,984,117,Player,red,Defense
48,0,1256,382,Ball,blue,Ball
48,63,218,115,Player,red,Defense
48,70,1105,718,Player,red,Defense
48,115,24,144,Player,red,Defense
49,1,371,597,Player,red,Defense
49,2,109,341,Player,red,Defense
49,3,709,222,Player,red,Defense
49,4,370,151,Player,red,Defense
49,5,914,152,Player,red,Defense
49,6,1120,266,Player,red,Defense
49,7,459,62,Player,red,Defense
49,8,530,61,Player,red,Defense
49,10,52,140,Player,red,Defense
49,12,985,117,Player,red,Defense
49,0,1256,382,Ball,blue,Ball
49,63,218,115,Player,red,Defense
49,70,1105,718,Player,red,Defense
50,1,364,593,Player,red,Defense
50,2,110,341,Player,red,Defense
50,3,709,220,Player,red,Defense
50,4,370,151,Player,red,Defense
50,5,914,152,Player,red,Defense
50,6,1120,266,Player,red,Defense
50,7,460,62,Player,red,Defense
50,8,530,61,Player,red,Defense
50,10,52,140,Player,red,Defense
50,12,985,117,Player,red,Defense
50,0,1256,382,Ball,blue,Ball
50,63,219,115,Player,red,Defense
50,70,1105,718,Player,red,Defense
51,1,353,587,Player,red,Defense
51,2,110,341,Player,red,Defense
51,3,708,219,Player,red,Defense
51,4,370,151,Player,red,Defense
51,5,914,152,Player,red,Defense
51,6,1119,265,Player,red,Defense
51,7,460,62,Player,red,Defense
51,8,530,62,Player,red,Defense
51,10,52,140,Player,red,Defense
51,12,985,117,Player,red,Defense
51,0,1256,382,Ball,blue,Ball
51,63,219,115,Player,red,Defense
51,70,1106,718,Player,red,Defense
52,1,340,582,Player,red,Defense
52,2,110,341,Player,red,Defense
52,3,709,218,Player,red,Defense
52,4,370,151,Player,red,Defense
52,5,914,152,Player,red,Defense
52,6,1118,264,Player,red,Defense
52,7,459,62,Player,red,Defense
52,8,530,62,Player,red,Defense
52,10,52,140,Player,red,Defense
52,12,985,117,Player,red,Defense
52,0,1256,382,Ball,blue,Ball
52,63,219,115,Player,red,Defense
52,70,1106,718,Player,red,Defense
53,1,328,583,Player,red,Defense
53,2,110,341,Player,red,Defense
53,3,710,218,Player,red,Defense
53,4,370,151,Player,red,Defense
53,5,914,152,Player,red,Defense
53,6,1118,264,Player,red,Defense
53,7,459,63,Player,red,Defense
53,8,531,62,Player,red,Defense
53,10,52,140,Player,red,Defense
53,12,985,117,Player,red,Defense
53,0,1256,382,Ball,blue,Ball
53,63,220,115,Player,red,Defense
53,70,1106,718,Player,red,Defense
54,1,318,583,Player,red,Defense
54,2,110,341,Player,red,Defense
54,3,710,217,Player,red,Defense
54,4,370,151,Player,red,Defense
54,5,914,152,Player,red,Defense
54,6,1120,265,Player,red,Defense
54,7,459,63,Player,red,Defense
54,8,531,62,Player,red,Defense
54,10,53,140,Player,red,Defense
54,12,985,117,Player,red,Defense
54,0,1256,382,Ball,blue,Ball
54,63,219,115,Player,red,Defense
54,70,1106,718,Player,red,Defense
55,1,314,584,Player,red,Defense
55,2,110,341,Player,red,Defense
55,3,710,215,Player,red,Defense
55,4,370,151,Player,red,Defense
55,5,914,152,Player,red,Defense
55,6,1119,264,Player,red,Defense
55,7,459,63,Player,red,Defense
55,8,532,62,Player,red,Defense
55,10,52,140,Player,red,Defense
55,12,985,117,Player,red,Defense
55,0,1256,382,Ball,blue,Ball
