frame,ID,X,Y,Class,Color,Position
26,8,133,115,Player,red,Defense
26,9,1050,276,Player,red,Defense
26,11,1067,196,Player,red,Defense
26,14,20,188,Player,red,Defense
26,40,1206,166,Player,red,Defense
26,0,717,121,Ball,blue,Ball
27,1,734,318,Player,red,Defense
27,2,465,453,Player,red,Defense
27,3,558,182,Player,red,Defense
27,4,806,161,Player,red,Defense
27,5,404,104,Player,red,Defense
27,6,1080,316,Player,red,Defense
27,7,864,105,Player,red,Defense
27,8,133,115,Player,red,Defense
27,11,1067,196,Player,red,Defense
27,14,20,188,Player,red,Defense
27,40,1206,166,Player,red,Defense
27,0,702,123,Ball,blue,Ball
28,1,734,317,Player,red,Defense
28,2,466,448,Player,red,Defense
28,3,558,182,Player,red,Defense
28,4,804,162,Player,red,Defense
28,5,405,104,Player,red,Defense
28,6,1080,316,Player,red,Defense
28,7,864,105,Player,red,Defense
28,8,133,115,Player,red,Defense
28,11,1067,196,Player,red,Defense
28,14,20,188,Player,red,Defense
28,40,1206,166,Player,red,Defense
28,0,687,129,Ball,blue,Ball
29,1,735,316,Player,red,Defense
29,2,466,444,Player,red,Defense
29,3,558,183,Player,red,Defense
29,4,803,163,Player,red,Defense
29,5,404,105,Player,red,Defense
29,6,1080,316,Player,red,Defense
29,7,864,105,Player,red,Defense
29,8,134,115,Player,red,Defense
29,11,1067,196,Player,red,Defense
29,14,20,188,Player,red,Defense
29,40,1206,167,Player,red,Defense
29,0,672,135,Ball,blue,Ball
30,1,736,315,Player,red,Defense
30,2,466,442,Player,red,Defense
30,3,558,183,Player,red,Defense
30,4,802,163,Player,red,Defense
30,5,404,104,Player,red,Defense
30,6,1080,316,Player,red,Defense
30,7,864,105,Player,red,Defense
30,8,133,114,Player,red,Defense
30,11,1066,196,Player,red,Defense
30,14,20,188,Player,red,Defense
30,40,1206,166,Player,red,Defense
30,0,656,143,Ball,blue,Ball
31,1,737,315,Player,red,Defense
31,2,466,442,Player,red,Defense
31,3,557,183,Player,red,Defense
31,4,801,164,Player,red,Defense
31,5,405,104,Player,red,Defense
31,6,1080,316,Player,red,Defense
31,7,864,105,Player,red,Defense
31,8,133,114,Player,red,Defense
31,11,1066,196,Player,red,Defense
31,14,20,188,Player,red,Defense
31,40,1206,166,Player,red,Defense
31,0,640,150,Ball,blue,Ball
32,1,736,314,Player,red,Defense
32,2,464,443,Player,red,Defense
32,3,556,182,Player,red,Defense
32,4,800,164,Player,red,Defense
32,5,405,104,Player,red,Defense
32,6,1080,316,Player,red,Defense
32,7,864,105,Player,red,Defense
32,8,133,113,Player,red,Defense
32,11,1066,196,Player,red,Defense
32,14,20,188,Player,red,Defense
32,40,1206,166,Player,red,Defense
32,0,624,159,Ball,blue,Ball
33,1,734,314,Player,red,Defense
33,2,464,442,Player,red,Defense
33,3,554,183,Player,red,Defense
33,4,798,164,Player,red,Defense
33,5,405,104,Player,red,Defense
33,6,1080,316,Player,red,Defense
33,7,864,105,Player,red,Defense
33,8,133,113,Player,red,Defense
33,11,1066,196,Player,red,Defense
33,14,20,188,Player,red,Defense
33,40,1206,166,Player,red,Defense
33,0,606,170,Ball,blue,Ball
34,1,732,313,Player,red,Defense
34,2,466,440,Player,red,Defense
34,3,554,184,Player,red,Defense
34,4,798,163,Player,red,Defense
34,5,405,104,Player,red,Defense
34,6,1080,316,Player,red,Defense
34,7,864,105,Player,red,Defense
34,8,133,113,Player,red,Defense
